global_problem_id,source,problem_text
LC_938,LeetCode,"Given the root node of a binary search tree and two integers low and high, return the sum of values of all nodes with a value in the inclusive range [low, high].
 
Example 1:


Input: root = [10,5,15,3,7,null,18], low = 7, high = 15
Output: 32
Explanation: Nodes 7, 10, and 15 are in the range [7, 15]. 7 + 10 + 15 = 32.

Example 2:


Input: root = [10,5,15,3,7,13,18,1,null,6], low = 6, high = 10
Output: 23
Explanation: Nodes 6, 7, and 10 are in the range [6, 10]. 6 + 7 + 10 = 23.

 
Constraints:

The number of nodes in the tree is in the range [1, 2 * 104].
1 <= Node.val <= 105
1 <= low <= high <= 105
All Node.val are unique.

"
LC_2460,LeetCode,"You are given a 0-indexed array nums of size n consisting of non-negative integers.
You need to apply n - 1 operations to this array where, in the ith operation (0-indexed), you will apply the following on the ith element of nums:

If nums[i] == nums[i + 1], then multiply nums[i] by 2 and set nums[i + 1] to 0. Otherwise, you skip this operation.

After performing all the operations, shift all the 0's to the end of the array.

For example, the array [1,0,2,0,0,1] after shifting all its 0's to the end, is [1,2,1,0,0,0].

Return the resulting array.
Note that the operations are applied sequentially, not all at once.
 
Example 1:

Input: nums = [1,2,2,1,1,0]
Output: [1,4,2,0,0,0]
Explanation: We do the following operations:
- i = 0: nums[0] and nums[1] are not equal, so we skip this operation.
- i = 1: nums[1] and nums[2] are equal, we multiply nums[1] by 2 and change nums[2] to 0. The array becomes [1,4,0,1,1,0].
- i = 2: nums[2] and nums[3] are not equal, so we skip this operation.
- i = 3: nums[3] and nums[4] are equal, we multiply nums[3] by 2 and change nums[4] to 0. The array becomes [1,4,0,2,0,0].
- i = 4: nums[4] and nums[5] are equal, we multiply nums[4] by 2 and change nums[5] to 0. The array becomes [1,4,0,2,0,0].
After that, we shift the 0's to the end, which gives the array [1,4,2,0,0,0].

Example 2:

Input: nums = [0,1]
Output: [1,0]
Explanation: No operation can be applied, we just shift the 0 to the end.

 
Constraints:

2 <= nums.length <= 2000
0 <= nums[i] <= 1000

"
LC_556,LeetCode,"Given a positive integer n, find the smallest integer which has exactly the same digits existing in the integer n and is greater in value than n. If no such positive integer exists, return -1.
Note that the returned integer should fit in 32-bit integer, if there is a valid answer but it does not fit in 32-bit integer, return -1.
 
Example 1:
Input: n = 12
Output: 21
Example 2:
Input: n = 21
Output: -1

 
Constraints:

1 <= n <= 231 - 1

"
MD_prob_012,Mendeley,"In this problem, you need to create a singly linked list and insert integer values at the first and last of the linked list.
  
  
  
  Input:
  
  
  
  First line: n, a number. (1<=n<=10^6)
  
  Next n lines: p v, two integers (0<=p<=1, -1000<=v <=1000). If p = 0, insert v at the beginning of the linked list. Otherwise, insert v at the last.
  
  
  
  Output:
  
  
  
  n lines, each containing the values stored in the linked list from head to tail."
LC_1028,LeetCode,"We run a preorder depth-first search (DFS) on the root of a binary tree.
At each node in this traversal, we output D dashes (where D is the depth of this node), then we output the value of this node.  If the depth of a node is D, the depth of its immediate child is D + 1.  The depth of the root node is 0.
If a node has only one child, that child is guaranteed to be the left child.
Given the output traversal of this traversal, recover the tree and return its root.
 
Example 1:


Input: traversal = ""1-2--3--4-5--6--7""
Output: [1,2,5,3,4,6,7]

Example 2:


Input: traversal = ""1-2--3---4-5--6---7""
Output: [1,2,5,3,null,6,null,4,null,7]

Example 3:


Input: traversal = ""1-401--349---90--88""
Output: [1,401,null,349,88,90]

 
Constraints:

The number of nodes in the original tree is in the range [1, 1000].
1 <= Node.val <= 109

"
LC_3132,LeetCode,"You are given two integer arrays nums1 and nums2.
From nums1 two elements have been removed, and all other elements have been increased (or decreased in the case of negative) by an integer, represented by the variable x.
As a result, nums1 becomes equal to nums2. Two arrays are considered equal when they contain the same integers with the same frequencies.
Return the minimum possible integer x that achieves this equivalence.
 
Example 1:

Input: nums1 = [4,20,16,12,8], nums2 = [14,18,10]
Output: -2
Explanation:
After removing elements at indices [0,4] and adding -2, nums1 becomes [18,14,10].

Example 2:

Input: nums1 = [3,5,5,3], nums2 = [7,7]
Output: 2
Explanation:
After removing elements at indices [0,3] and adding 2, nums1 becomes [7,7].

 
Constraints:

3 <= nums1.length <= 200
nums2.length == nums1.length - 2
0 <= nums1[i], nums2[i] <= 1000
The test cases are generated in a way that there is an integer x such that nums1 can become equal to nums2 by removing two elements and adding x to each element of nums1.

"
MD_prob_049,Mendeley,"In order to enhance the safety of traveling and alleviate traffic congestion, one-way traffic is now implemented worldwide. The interim government of Bangladesh decided to remain updated with emerging trends. In the past, the ring-shaped network of R two-way roads connected all R cities of Bangladesh. This meant that each city was directly connected to exactly two other cities, and it was possible to travel to any other city from any of the R cities. After the introduction of one-way traffic on all R roads by the Government of Bangladesh, it was soon obvious that it was impossible to travel from certain cities to others. Now for each road, it is known in which direction the traffic is directed at it, and the cost of redirecting the traffic. What is the minimum amount of money that the government should allocate to the redirection of roads to ensure that it is possible to travel from every city to another?
  
  
  
  **Input**
  
  
  
  - First line: integer R (number of cities/roads), $$( 3 <= R <= 100 )$$
  
  - Next R lines: three integers $$( a_i, b_i, c_i )$$ (road from $( a_i )$ to $( b_i )$ with redirection cost $( c_i )$
  
  
  
  **Output**
  
  
  
  Output a single integer: minimum cost to make the graph strongly connected.
  
  
  
  **Sample Input 1**
  
  ```
  
  3
  
  1 3 1
  
  1 2 1
  
  3 2 1
  
  ```
  
  **Sample Output 1**
  
  ```
  
  1
  
  ```
  
  
  
  **Sample Input 2**
  
  ```
  
  3
  
  1 3 1
  
  1 2 5
  
  3 2 1
  
  ```
  
  **Sample Output 2**
  
  ```
  
  2
  
  ```
  
  
  
  **Sample Input 3**
  
  ```
  
  6
  
  1 5 4
  
  5 3 8
  
  2 4 15
  
  1 6 16
  
  2 3 23
  
  4 6 42
  
  ```
  
  **Sample Output 3**
  
  ```
  
  39
  
  ```
  
  
  
  **Sample Input 4**
  
  ```
  
  4
  
  1 2 9
  
  2 3 8
  
  3 4 7
  
  4 1 5
  
  ```
  
  **Sample Output 4**
  
  ```
  
  0
  
  ```"
LC_617,LeetCode,"You are given two binary trees root1 and root2.
Imagine that when you put one of them to cover the other, some nodes of the two trees are overlapped while the others are not. You need to merge the two trees into a new binary tree. The merge rule is that if two nodes overlap, then sum node values up as the new value of the merged node. Otherwise, the NOT null node will be used as the node of the new tree.
Return the merged tree.
Note: The merging process must start from the root nodes of both trees.
 
Example 1:


Input: root1 = [1,3,2,5], root2 = [2,1,3,null,4,null,7]
Output: [3,4,5,5,4,null,7]

Example 2:

Input: root1 = [1], root2 = [1,2]
Output: [2,2]

 
Constraints:

The number of nodes in both trees is in the range [0, 2000].
-104 <= Node.val <= 104

"
LC_1305,LeetCode,"Given two binary search trees root1 and root2, return a list containing all the integers from both trees sorted in ascending order.
 
Example 1:


Input: root1 = [2,1,4], root2 = [1,0,3]
Output: [0,1,1,2,3,4]

Example 2:


Input: root1 = [1,null,8], root2 = [8,1]
Output: [1,1,8,8]

 
Constraints:

The number of nodes in each tree is in the range [0, 5000].
-105 <= Node.val <= 105

"
LC_257,LeetCode,"Given the root of a binary tree, return all root-to-leaf paths in any order.
A leaf is a node with no children.
 
Example 1:


Input: root = [1,2,3,null,5]
Output: [""1->2->5"",""1->3""]

Example 2:

Input: root = [1]
Output: [""1""]

 
Constraints:

The number of nodes in the tree is in the range [1, 100].
-100 <= Node.val <= 100

"
LC_2385,LeetCode,"You are given the root of a binary tree with unique values, and an integer start. At minute 0, an infection starts from the node with value start.
Each minute, a node becomes infected if:

The node is currently uninfected.
The node is adjacent to an infected node.

Return the number of minutes needed for the entire tree to be infected.
 
Example 1:


Input: root = [1,5,3,null,4,10,6,9,2], start = 3
Output: 4
Explanation: The following nodes are infected during:
- Minute 0: Node 3
- Minute 1: Nodes 1, 10 and 6
- Minute 2: Node 5
- Minute 3: Node 4
- Minute 4: Nodes 9 and 2
It takes 4 minutes for the whole tree to be infected so we return 4.

Example 2:


Input: root = [1], start = 1
Output: 0
Explanation: At minute 0, the only node in the tree is infected so we return 0.

 
Constraints:

The number of nodes in the tree is in the range [1, 105].
1 <= Node.val <= 105
Each node has a unique value.
A node with a value of start exists in the tree.

"
LC_298,LeetCode,"Given the root of a binary tree, return the length of the longest consecutive sequence path.
A consecutive sequence path is a path where the values increase by one along the path.
Note that the path can start at any node in the tree, and you cannot go from a node to its parent in the path.
 
Example 1:


Input: root = [1,null,3,2,4,null,null,null,5]
Output: 3
Explanation: Longest consecutive sequence path is 3-4-5, so return 3.

Example 2:


Input: root = [2,null,3,2,null,1]
Output: 2
Explanation: Longest consecutive sequence path is 2-3, not 3-2-1, so return 2.

 
Constraints:

The number of nodes in the tree is in the range [1, 3 * 104].
-3 * 104 <= Node.val <= 3 * 104

"
LC_3240,LeetCode,"You are given an m x n binary matrix grid.
A row or column is considered palindromic if its values read the same forward and backward.
You can flip any number of cells in grid from 0 to 1, or from 1 to 0.
Return the minimum number of cells that need to be flipped to make all rows and columns palindromic, and the total number of 1's in grid divisible by 4.
 
Example 1:

Input: grid = [[1,0,0],[0,1,0],[0,0,1]]
Output: 3
Explanation:


Example 2:

Input: grid = [[0,1],[0,1],[0,0]]
Output: 2
Explanation:


Example 3:

Input: grid = [[1],[1]]
Output: 2
Explanation:


 
Constraints:

m == grid.length
n == grid[i].length
1 <= m * n <= 2 * 105
0 <= grid[i][j] <= 1

"
LC_1373,LeetCode,"Given a binary tree root, return the maximum sum of all keys of any sub-tree which is also a Binary Search Tree (BST).
Assume a BST is defined as follows:

The left subtree of a node contains only nodes with keys less than the node's key.
The right subtree of a node contains only nodes with keys greater than the node's key.
Both the left and right subtrees must also be binary search trees.

 
Example 1:


Input: root = [1,4,3,2,4,2,5,null,null,null,null,null,null,4,6]
Output: 20
Explanation: Maximum sum in a valid Binary search tree is obtained in root node with key equal to 3.

Example 2:


Input: root = [4,3,null,1,2]
Output: 2
Explanation: Maximum sum in a valid Binary search tree is obtained in a single root node with key equal to 2.

Example 3:

Input: root = [-4,-2,-5]
Output: 0
Explanation: All values are negatives. Return an empty BST.

 
Constraints:

The number of nodes in the tree is in the range [1, 4 * 104].
-4 * 104 <= Node.val <= 4 * 104

"
LC_817,LeetCode,"You are given the head of a linked list containing unique integer values and an integer array nums that is a subset of the linked list values.
Return the number of connected components in nums where two values are connected if they appear consecutively in the linked list.
 
Example 1:


Input: head = [0,1,2,3], nums = [0,1,3]
Output: 2
Explanation: 0 and 1 are connected, so [0, 1] and [3] are the two connected components.

Example 2:


Input: head = [0,1,2,3,4], nums = [0,3,1,4]
Output: 2
Explanation: 0 and 1 are connected, 3 and 4 are connected, so [0, 1] and [3, 4] are the two connected components.

 
Constraints:

The number of nodes in the linked list is n.
1 <= n <= 104
0 <= Node.val < n
All the values Node.val are unique.
1 <= nums.length <= n
0 <= nums[i] < n
All the values of nums are unique.

"
