global_problem_id,source,model_name,CompStatus,CSRBinary,TestsAvailable,ValgrindStatus,UBStatus
LC_611,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2532,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Timeout,Timeout
LC_1245,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_998,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1910,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1022,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1591,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_563,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_480,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3113,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_407,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1719,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_337,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1290,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_226,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1687,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_671,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1753,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_28,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2492,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_110,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2421,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_530,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3194,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3013,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1046,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1598,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_140,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2297,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_109,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2003,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2277,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1916,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2973,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2095,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_968,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_772,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1147,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2344,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3359,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_907,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_971,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1786,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_630,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_378,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3241,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2467,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Timeout,Timeout
LC_3420,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2149,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1494,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1268,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1928,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2092,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2846,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_768,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2105,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3042,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_215,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_129,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2335,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2562,LeetCode,moonshotai/kimi-k2-0905,Pass,1,0,No Tests Available,No Tests Available
LC_344,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3373,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_876,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3174,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1615,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_820,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2865,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1382,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_189,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2396,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_786,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1026,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2905,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1094,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_922,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3244,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1712,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3316,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_316,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_547,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2458,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1898,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2233,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2511,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_227,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_696,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1632,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_141,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Timeout,Timeout
LC_821,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3015,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_358,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_108,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1698,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_331,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_763,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2247,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2076,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2328,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1971,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1614,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3123,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3342,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2764,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2196,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_287,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3063,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2476,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1606,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1973,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1851,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_496,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2538,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1229,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_948,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_503,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3313,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3017,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3043,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_373,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2500,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1541,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3062,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3045,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_255,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2097,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_224,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Timeout
LC_1950,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_104,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_499,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1976,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1136,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1130,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_112,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_222,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1065,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2938,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_425,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_2645,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Timeout,Timeout
LC_2265,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2390,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3311,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_582,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_767,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3203,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Timeout
LC_632,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_742,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1111,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_218,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2342,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2611,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1761,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_210,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_207,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2477,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_905,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_832,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_345,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_125,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2497,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_202,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2977,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_388,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_678,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_726,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1057,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_124,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_336,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_404,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1233,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_549,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1120,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_144,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1063,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2290,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2792,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_472,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2101,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2473,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Timeout,Timeout
LC_3066,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_648,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2422,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1504,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_105,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2563,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2039,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_975,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_802,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2208,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1099,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2123,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_683,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1006,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_488,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2970,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2872,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1548,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3170,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2866,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2093,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2503,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2200,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2486,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1877,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1644,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3310,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_283,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2509,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2935,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_80,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_536,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1858,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2583,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1048,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2491,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2685,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2054,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1750,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2345,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_84,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3291,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3264,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2592,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_505,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_988,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2331,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1961,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1514,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_165,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3435,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2204,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_143,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3080,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1617,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3460,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3319,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1489,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_347,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_865,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2576,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2471,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2479,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_736,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2406,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
